CMD;Liste;Libellé liste;Code;Libellé code
14;A-119;Autres interventions au cours de l accouchement;GFFA009-30/0;Lobectomie pulmonaire  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFA009-40/0;Lobectomie pulmonaire  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFA010-00/0;Bilobectomie pulmonaire avec résection de la paroi thoracique  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA011-00/0;Pneumonectomie avec résection anastomose de la bifurcation trachéale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA012-00/0;Pneumonectomie  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFA012-30/0;Pneumonectomie  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFA012-40/0;Pneumonectomie  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFA013-00/0;Lobectomie pulmonaire  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA014-00/0;Exérèse de kyste hydatique du poumon  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA015-00/0;Bilobectomie pulmonaire avec résection et remplacement prothétique de la veine cave supérieure  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA016-00/0;Lobectomie pulmonaire avec résection anastomose de la veine cave supérieure ou résection de l oreillette gauche  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA017-00/0;Exérèse partielle non anatomique unique du poumon  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA018-00/0;Bilobectomie pulmonaire  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA019-00/0;Exérèse de lobe pulmonaire restant [Totalisation de pneumonectomie]  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA021-00/0;Exérèses partielles non anatomiques multiples du poumon  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA022-00/0;Lobectomie pulmonaire avec résection d organe et ou de structure de voisinage  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA023-00/0;Bilobectomie pulmonaire avec résection anastomose ou réimplantation de bronche  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA024-00/0;Pneumonectomie  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA025-00/0;Pneumonectomie avec résection de la paroi thoracique  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA026-00/0;Lobectomie pulmonaire avec résection anastomose de la bifurcation trachéale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA027-00/0;Lobectomie pulmonaire avec résection de la paroi thoracique  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA028-00/0;Pneumonectomie avec résection anastomose de la veine cave supérieure ou résection de l oreillette gauche  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA029-00/0;Segmentectomie pulmonaire unique ou multiple  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA030-00/0;Lobectomie pulmonaire supérieure avec résection de côte et libération du plexus brachial  par cervicothoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA031-00/0;Bilobectomie pulmonaire avec résection anastomose de la veine cave supérieure ou résection de l oreillette gauche  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA032-00/0;Résection de bulle d emphysème avec réduction de volume pulmonaire  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA033-00/0;Lobectomie pulmonaire supérieure avec résection de côte  de vertèbre  de vaisseau subclavier  exérèse de noeud [ganglion] lymphatique cervical et libération du plexus brachial  par cervicothoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA034-00/0;Bilobectomie pulmonaire avec résection d organe et ou de structure de voisinage  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFA035-00/0;Exérèse de séquestration extralobaire  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GFFC002-00/0;Exérèse partielle non anatomique du poumon  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC002-30/0;Exérèse partielle non anatomique du poumon  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC002-40/0;Exérèse partielle non anatomique du poumon  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC003-00/0;Exérèse de séquestration extralobaire  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC004-00/0;Exérèse de kyste bronchogénique  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC005-00/0;Résection de bulle pulmonaire avec abrasion ou exérèse de la plèvre pariétale  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GFFC006-00/0;Résection de bulle pulmonaire  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGCA001-00/0;Pleurostomie cutanée avec résection costale  par thoracotomie [Thoracostomie en gueule de four]
14;A-119;Autres interventions au cours de l accouchement;GGFA001-00/0;Exérèse de tumeur de la plèvre  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGFA003-00/0;Exérèse de tumeur de la plèvre  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGJA001-00/0;Évacuation de collection septique de la cavité pleurale avec débridement  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGJA002-00/0;Évacuation de collection de la cavité pleurale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGJA003-00/0;Décaillotage de la cavité pleurale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGJA004-00/0;Évacuation de collection de la cavité pleurale avec résection costale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGJC001-00/0;Évacuation de collection septique de la cavité pleurale avec débridement  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGJC002-00/0;Évacuation d un hémothorax  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGLC001-00/0;Instillation intrapleurale de substance irritante  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGNA001-00/0;Abrasion ou exérèse de la plèvre pariétale  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGNC001-00/0;Abrasion ou exérèse de la plèvre pariétale  par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GGPA001-00/0;Décortication pleuropulmonaire  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GGPA002-00/0;Libération du poumon [Pneumolyse] pour symphyse pleurale
14;A-119;Autres interventions au cours de l accouchement;GHFA001-00/0;Exérèse de tumeur du médiastin  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;GHFA002-00/0;Exérèse de tumeur du médiastin  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GHFA002-30/0;Exérèse de tumeur du médiastin  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GHFA002-40/0;Exérèse de tumeur du médiastin  par thoracotomie avec préparation par thoracoscopie
14;A-119;Autres interventions au cours de l accouchement;GHFA003-00/0;Exérèse de tumeur du médiastin avec résection d organe et ou de structure de voisinage  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GHFA004-00/0;Exérèse de tumeur du médiastin  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GHJA001-00/0;Évacuation de collection du médiastin  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;GHJA002-00/0;Évacuation de collection du médiastin  par thoracotomie
14;A-119;Autres interventions au cours de l accouchement;GHQA001-00/0;Exploration du médiastin  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;GHQC001-00/0;Exploration du médiastin  par médiastinoscopie
14;A-119;Autres interventions au cours de l accouchement;HAAA001-00/0;Approfondissement du vestibule oral [sillon gingivojugal] par section mucopériostée avec greffe cutanée ou muqueuse
14;A-119;Autres interventions au cours de l accouchement;HAAA002-00/0;Approfondissement du vestibule oral [sillon gingivojugal] par section mucopériostée
14;A-119;Autres interventions au cours de l accouchement;HAAA003-00/0;Approfondissement du plancher de la bouche par section musculaire
14;A-119;Autres interventions au cours de l accouchement;HABA001-00/0;Cerclage des lèvres par greffe tendineuse ou aponévrotique et ou suspension de la commissure labiale  pour traitement palliatif de la paralysie faciale
14;A-119;Autres interventions au cours de l accouchement;HACA001-00/0;Adhésion labiale pour fente labio maxillo palatine unilatérale
14;A-119;Autres interventions au cours de l accouchement;HACA002-00/0;Adhésion labiale pour fente labio maxillo palatine bilatérale
14;A-119;Autres interventions au cours de l accouchement;HADA001-00/0;Labioglossopexie
14;A-119;Autres interventions au cours de l accouchement;HADA002-00/0;Hyomandibulopexie
14;A-119;Autres interventions au cours de l accouchement;HAFA001-00/0;Glossectomie partielle de base  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;HAFA002-00/0;Pelvi glosso mandibulectomie non interruptrice  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA003-00/0;Glossectomie totale de langue mobile  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA004-00/0;Pelvimandibulectomie interruptrice  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA005-00/0;Exérèse partielle de la base de la langue et ou du sillon amygdaloglosse  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA005-30/0;Exérèse partielle de la base de la langue et ou du sillon amygdaloglosse  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA005-40/0;Exérèse partielle de la base de la langue et ou du sillon amygdaloglosse  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA006-00/0;Pelviglossectomie de langue mobile  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA007-00/0;Pelvectomie orale partielle  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA008-00/0;Exérèse non transfixiante de lésion de lèvre
14;A-119;Autres interventions au cours de l accouchement;HAFA009-00/0;Exérèse de kyste du plancher de la bouche  par abord intrabuccal et par abord facial
14;A-119;Autres interventions au cours de l accouchement;HAFA011-00/0;Exérèse de kyste de lèvre
14;A-119;Autres interventions au cours de l accouchement;HAFA012-00/0;Glossectomie totale de base
14;A-119;Autres interventions au cours de l accouchement;HAFA013-00/0;Glossectomie totale de langue mobile  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA014-00/0;Vermillonectomie avec reconstruction de lèvre par lambeau muqueux rétrolabial
14;A-119;Autres interventions au cours de l accouchement;HAFA016-00/0;Glossectomie totale avec pharyngolaryngectomie totale
14;A-119;Autres interventions au cours de l accouchement;HAFA017-00/0;Pelvi glosso mandibulectomie interruptrice  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA020-00/0;Exérèse transfixiante de lésion de lèvre  ou exérèse d une commissure labiale
14;A-119;Autres interventions au cours de l accouchement;HAFA021-00/0;Exérèse non transfixiante de lésion infiltrante de la joue  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA022-00/0;Exérèse transfixiante de lésion de la joue  par abord facial
14;A-119;Autres interventions au cours de l accouchement;HAFA023-00/0;Glossectomie partielle de langue mobile  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA024-00/0;Pelvimandibulectomie non interruptrice  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA026-00/0;Pelvi glosso mandibulectomie non interruptrice  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA027-00/0;Pelviglossectomie de langue mobile  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HAFA028-00/0;Résection de cicatrice de lèvre
14;A-119;Autres interventions au cours de l accouchement;HAFA029-00/0;Glossectomie totale de base de langue et de langue mobile
14;A-119;Autres interventions au cours de l accouchement;HAFA030-00/0;Résection de lèvre  pour traitement palliatif de la paralysie faciale
14;A-119;Autres interventions au cours de l accouchement;HAFA031-00/0;Exérèse d une lèvre débordant sur une ou plusieurs unités adjacentes
14;A-119;Autres interventions au cours de l accouchement;HAFA033-00/0;Pelvimandibulectomie non interruptrice  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAFA034-00/0;Exérèse de kyste du plancher de la bouche  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAJA002-00/0;Évacuation de collection pelvilinguale  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HAJA008-00/0;Parage et ou suture de plaie du voile du palais
14;A-119;Autres interventions au cours de l accouchement;HAJA009-00/0;Parage et ou suture de plaie de la langue
14;A-119;Autres interventions au cours de l accouchement;HAJD004-00/0;Évacuation de collection de la base de la langue
14;A-119;Autres interventions au cours de l accouchement;HAMA001-00/0;Glossoplastie de réduction
14;A-119;Autres interventions au cours de l accouchement;HAMA002-00/0;Réparation de perte de substance de lèvre par lambeau bilatéral de lèvre ou de joue
14;A-119;Autres interventions au cours de l accouchement;HAMA003-00/0;Réparation de perte de substance du vermillon labial par lambeau muqueux hétérolabial [lambeau en rideau]
14;A-119;Autres interventions au cours de l accouchement;HAMA004-00/0;Réparation de perte de substance du vermillon labial par lambeau de langue
14;A-119;Autres interventions au cours de l accouchement;HAMA005-00/0;Réparation de perte de substance de lèvre par lambeau libre
14;A-119;Autres interventions au cours de l accouchement;HAMA006-00/0;Correction primaire unilatérale complète d une fente labioalvéolaire ou labiomaxillaire
14;A-119;Autres interventions au cours de l accouchement;HAMA007-00/1;Reconstruction du philtrum par lambeau hétérolabial  pour séquelle d une fente orofaciale
14;A-119;Autres interventions au cours de l accouchement;HAMA007-00/2;Reconstruction du philtrum par lambeau hétérolabial  pour séquelle d une fente orofaciale
14;A-119;Autres interventions au cours de l accouchement;HAMA008-00/0;Réparation de perte de substance du vermillon labial par lambeau muqueux rétrolabial ou avancement du vermillon restant
14;A-119;Autres interventions au cours de l accouchement;HAMA010-00/0;Réparation de perte de substance de la lèvre inférieure par lambeau de glissement ou de rotation mentonnier
14;A-119;Autres interventions au cours de l accouchement;HAMA011-00/0;Réparation de perte de substance de lèvre par lambeau cutané deltopectoral
14;A-119;Autres interventions au cours de l accouchement;HAMA012-00/0;Plastie cutanéomuqueuse de symétrisation labiale pour séquelle d une fente labio maxillo palatine
14;A-119;Autres interventions au cours de l accouchement;HAMA014-00/0;Réparation de perte de substance de lèvre par lambeau musculocutané pédiculé
14;A-119;Autres interventions au cours de l accouchement;HAMA015-00/0;Réanimation de la commissure labiale par transfert musculaire pédiculé  pour traitement palliatif de la paralysie faciale
14;A-119;Autres interventions au cours de l accouchement;HAMA016-00/0;Réparation de perte de substance de lèvre par lambeau hétérolabial
14;A-119;Autres interventions au cours de l accouchement;HAMA017-00/0;Correction primaire bilatérale complète d une fente labioalvéolaire ou labiomaxillaire
14;A-119;Autres interventions au cours de l accouchement;HAMA018-00/0;Réparation de perte de substance de lèvre par lambeau hétérolabial et lambeau bilatéral de lèvre et ou de joue
14;A-119;Autres interventions au cours de l accouchement;HAMA020-00/0;Réparation de perte de substance de lèvre par lambeau de front et ou de cuir chevelu
14;A-119;Autres interventions au cours de l accouchement;HAMA021-00/0;Réparation de perte de substance de lèvre par lambeau hétérolabial et lambeau unilatéral de lèvre et ou de joue
14;A-119;Autres interventions au cours de l accouchement;HAMA023-00/0;Réparation de perte de substance de lèvre par lambeau nasogénien unilatéral et lambeau controlatéral de lèvre et ou de joue
14;A-119;Autres interventions au cours de l accouchement;HAMA024-00/0;Correction de séquelle labionarinaire d une fente labio maxillo palatine unilatérale
14;A-119;Autres interventions au cours de l accouchement;HAMA025-00/0;Correction de séquelle labionarinaire d une fente labio maxillo palatine bilatérale
14;A-119;Autres interventions au cours de l accouchement;HAMA026-00/0;Pelviglossoplastie
14;A-119;Autres interventions au cours de l accouchement;HAMA027-00/0;Réparation de perte de substance de lèvre par lambeau cutané local
14;A-119;Autres interventions au cours de l accouchement;HAMA028-00/0;Correction de rétraction de lèvre par autoplastie locale
14;A-119;Autres interventions au cours de l accouchement;HAMA029-00/0;Réparation de perte de substance de lèvre par lambeau unilatéral de lèvre ou de joue
14;A-119;Autres interventions au cours de l accouchement;HAMA030-00/0;Commissuroplastie labiale
14;A-119;Autres interventions au cours de l accouchement;HAND001-00/0;Destruction de lésion de la muqueuse de la bouche ou de l oropharynx de 2 cm à 4 cm de grand axe  par voie buccale sans laser
14;A-119;Autres interventions au cours de l accouchement;HAND002-00/0;Destruction de lésion de la muqueuse de la bouche ou de l oropharynx de moins de 2 cm de grand axe  par voie buccale sans laser
14;A-119;Autres interventions au cours de l accouchement;HAND003-00/0;Destruction de lésion de la muqueuse de la bouche ou de l oropharynx de plus de 4 cm de grand axe  par voie buccale sans laser
14;A-119;Autres interventions au cours de l accouchement;HAPA004-00/0;Marsupialisation d un kyste du plancher de la bouche
14;A-119;Autres interventions au cours de l accouchement;HASA001-00/0;Fermeture labiale primaire unilatérale d une fente labio alvéolo maxillaire  avec correction complète de la déformation nasale [Chéilorhinoplastie unilatérale pour fente labio alvéolo maxillaire]
14;A-119;Autres interventions au cours de l accouchement;HASA002-00/0;Fermeture d une fistule bucconasale séquellaire d une fente orofaciale par plastie locale
14;A-119;Autres interventions au cours de l accouchement;HASA003-00/0;Fermeture d une fistule bucconasale séquellaire d une fente orofaciale par plastie locorégionale ou lambeau de langue
14;A-119;Autres interventions au cours de l accouchement;HASA004-00/0;Fermeture bilatérale de la lèvre et du palais osseux d une fente labio maxillo palatine  en un temps [Chéilo rhino uranoplastie bilatérale pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA005-00/0;Fermeture d une fente labiale inférieure médiane
14;A-119;Autres interventions au cours de l accouchement;HASA006-00/0;Fermeture labiale primaire bilatérale d une fente labio alvéolo maxillaire  sans correction complète de la déformation nasale [Chéiloplastie bilatérale pour fente labio alvéolo maxillaire]
14;A-119;Autres interventions au cours de l accouchement;HASA007-00/0;Fermeture unilatérale complète d une fente labio maxillo palatine  en un temps [Chéilo rhino urano staphylorraphie unilatérale pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA008-00/0;Fermeture primaire bilatérale d une fente labiale sans fente osseuse alvéolomaxillaire  sans réparation complète de la déformation nasale [Chéiloplastie primaire bilatérale pour fente labiale]
14;A-119;Autres interventions au cours de l accouchement;HASA009-00/0;Fermeture d une communication buccosinusienne et ou bucconasale par lambeau de muscle temporal  par abord intrabuccal et par abord facial
14;A-119;Autres interventions au cours de l accouchement;HASA010-00/0;Fermeture bilatérale complète d une fente labio maxillo palatine  en un temps [Chéilo rhino urano staphylorraphie bilatérale pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA011-00/0;Fermeture d une macrostomie congénitale de 3 cm ou plus  avec reconstruction de la commissure labiale
14;A-119;Autres interventions au cours de l accouchement;HASA012-00/0;Fermeture d orostome ou de pharyngostome
14;A-119;Autres interventions au cours de l accouchement;HASA013-00/0;Fermeture d une communication buccosinusienne et ou bucconasale par lambeau palatin  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HASA014-00/0;Fermeture primaire bilatérale d une fente labiale sans fente osseuse alvéolomaxillaire  avec réparation complète de la déformation nasale [Chéilorhinoplastie primaire bilatérale pour fente labiale]
14;A-119;Autres interventions au cours de l accouchement;HASA015-00/0;Fermeture primaire unilatérale d une fente labiale sans fente osseuse alvéolomaxillaire  sans réparation complète de la déformation nasale [Chéiloplastie primaire unilatérale pour fente labiale]
14;A-119;Autres interventions au cours de l accouchement;HASA016-00/0;Fermeture bilatérale de la lèvre et du voile du palais d une fente labio maxillo palatine  en un temps [Chéilorhinoplastie bilatérale avec staphylorraphie pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA017-00/0;Fermeture unilatérale de la lèvre et du palais osseux d une fente labio maxillo palatine  en un temps [Chéilo rhino uranoplastie unilatérale pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA018-00/0;Fermeture d une communication buccosinusienne par lambeau de glissement vestibulojugal  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HASA019-00/0;Fermeture labiale primaire unilatérale d une fente labio alvéolo maxillaire  sans correction complète de la déformation nasale [Chéiloplastie unilatérale pour fente labio alvéolo maxillaire]
14;A-119;Autres interventions au cours de l accouchement;HASA020-00/0;Fermeture labiale primaire bilatérale d une fente labio alvéolo maxillaire  avec correction complète de la déformation nasale [Chéilorhinoplastie bilatérale pour fente labio alvéolo maxillaire]
14;A-119;Autres interventions au cours de l accouchement;HASA021-00/0;Fermeture d une fente labiale supérieure médiane
14;A-119;Autres interventions au cours de l accouchement;HASA022-00/0;Fermeture unilatérale de la lèvre et du voile du palais d une fente labio maxillo palatine  en un temps [Chéilorhinoplastie unilatérale avec staphylorraphie pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASA023-00/0;Fermeture primaire unilatérale d une fente labiale sans fente osseuse alvéolomaxillaire  avec réparation complète de la déformation nasale [Chéilorhinoplastie primaire unilatérale pour fente labiale]
14;A-119;Autres interventions au cours de l accouchement;HASA024-00/0;Fermeture d une macrostomie congénitale de moins de 3 cm  avec reconstruction de la commissure labiale
14;A-119;Autres interventions au cours de l accouchement;HASA025-00/0;Fermeture d une communication buccosinusienne par lambeau de transposition du corps adipeux de la joue  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HASD001-00/0;Fermeture secondaire bilatérale d une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux  avec autogreffe osseuse
14;A-119;Autres interventions au cours de l accouchement;HASD002-00/0;Fermeture secondaire unilatérale d une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux
14;A-119;Autres interventions au cours de l accouchement;HASD004-00/0;Fermeture secondaire bilatérale d une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux
14;A-119;Autres interventions au cours de l accouchement;HASD005-00/0;Fermeture secondaire unilatérale d une fente alvéolaire par gingivopériostoplastie ou lambeau muqueux  avec autogreffe osseuse
14;A-119;Autres interventions au cours de l accouchement;HASD006-00/0;Fermeture primaire d une fente du palais osseux [Uranoplastie pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HASD007-00/0;Fermeture primaire d une fente palatovélaire [Uranostaphylorraphie pour fente orofaciale]
14;A-119;Autres interventions au cours de l accouchement;HBBA002-00/0;Ostéoplastie additive de l arcade alvéolaire sur un secteur de 4 à 6 dents
14;A-119;Autres interventions au cours de l accouchement;HBBA003-00/0;Ostéoplastie additive de l arcade alvéolaire sur un secteur de 1 à 3 dents
14;A-119;Autres interventions au cours de l accouchement;HBBA004-00/0;Ostéoplastie additive de l arcade alvéolaire sur un secteur de 7 dents ou plus
14;A-119;Autres interventions au cours de l accouchement;HBFA012-00/0;Exérèse d hypertrophie gingivale ou de crête flottante sur une arcade maxillaire ou mandibulaire complète
14;A-119;Autres interventions au cours de l accouchement;HBFA013-00/0;Exérèse d hypertrophie gingivale ou de crête flottante localisée
14;A-119;Autres interventions au cours de l accouchement;HCCA001-00/0;Dérivation du conduit parotidien [de Sténon] pour suppléance lacrymale
14;A-119;Autres interventions au cours de l accouchement;HCCA002-00/0;Suture de plaie de conduit salivaire
14;A-119;Autres interventions au cours de l accouchement;HCCD001-00/0;Dérivation oropharyngée bilatérale du conduit parotidien [de Sténon]  par voie buccale
14;A-119;Autres interventions au cours de l accouchement;HCEA001-00/0;Transposition unilatérale ou bilatérale des conduits submandibulaires [de Wharton]
14;A-119;Autres interventions au cours de l accouchement;HCFA001-00/0;Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie] élargie à sa loge  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HCFA002-00/0;Parotidectomie totale avec résection du nerf facial
14;A-119;Autres interventions au cours de l accouchement;HCFA003-00/0;Exérèse de glande sublinguale  par abord direct
14;A-119;Autres interventions au cours de l accouchement;HCFA004-00/0;Parotidectomie partielle sans dissection du nerf facial
14;A-119;Autres interventions au cours de l accouchement;HCFA005-00/0;Parotidectomie totale avec exérèse du prolongement [processus] parapharyngien  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HCFA006-00/0;Parotidectomie totale élargie au méat acoustique externe [conduit auditif externe] et ou à la mandibule
14;A-119;Autres interventions au cours de l accouchement;HCFA007-00/0;Exérèse de petite glande salivaire [glande salivaire accessoire]
14;A-119;Autres interventions au cours de l accouchement;HCFA008-00/0;Parotidectomie partielle avec dissection et conservation du nerf facial
14;A-119;Autres interventions au cours de l accouchement;HCFA009-00/0;Parotidectomie totale avec dissection et conservation du nerf facial
14;A-119;Autres interventions au cours de l accouchement;HCFA010-00/0;Parotidectomie totale avec résection du nerf facial et réparation immédiate par suture ou greffe
14;A-119;Autres interventions au cours de l accouchement;HCFA011-00/0;Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie]  par abord cervicofacial
14;A-119;Autres interventions au cours de l accouchement;HCFA012-00/0;Exérèse de récidive de tumeur de la glande parotide avec dissection et conservation du nerf facial
14;A-119;Autres interventions au cours de l accouchement;HCFA013-00/0;Parotidectomie totale par abord cervicofacial  avec exérèse du prolongement [processus] parapharyngien par abord pharyngé
14;A-119;Autres interventions au cours de l accouchement;HCGA002-00/0;ABLATION DE CALCUL CANALAIRE D UNE GLANDE SALIVAIRE  PAR ABORD CERVICOFACIAL SANS GUIDAGE ENDOSCOPIQUE
14;A-119;Autres interventions au cours de l accouchement;HCPA001-00/0;Marsupialisation de kyste de glande salivaire
14;A-119;Autres interventions au cours de l accouchement;HCSA001-00/0;Fermeture de fistule salivaire parenchymateuse ou juxtaglandulaire
14;A-119;Autres interventions au cours de l accouchement;HDAA002-00/0;Véloplastie d allongement avec lambeau palatin
14;A-119;Autres interventions au cours de l accouchement;HDAA003-00/0;Plastie d élargissement de l hypopharynx
14;A-119;Autres interventions au cours de l accouchement;HDCA001-00/0;Pharyngostomie cutanée
14;A-119;Autres interventions au cours de l accouchement;HDCA002-00/0;Suture de plaie du pharynx  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;HDFA001-00/0;Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par transplant libre de jéjunum
14;A-119;Autres interventions au cours de l accouchement;HDFA002-00/0;Oropharyngectomie latérale avec amygdalectomie  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA002-30/0;Oropharyngectomie latérale avec amygdalectomie  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA002-40/0;Oropharyngectomie latérale avec amygdalectomie  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA003-00/0;Pharyngolaryngectomie totale étendue à la base de langue
14;A-119;Autres interventions au cours de l accouchement;HDFA004-00/0;Oropharyngectomie avec mandibulectomie partielle non interruptrice  par abord direct
14;A-119;Autres interventions au cours de l accouchement;HDFA005-00/0;Pharyngolaryngectomie totale
14;A-119;Autres interventions au cours de l accouchement;HDFA006-00/0;Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par coloplastie rétrosternale
14;A-119;Autres interventions au cours de l accouchement;HDFA007-00/0;Oropharyngectomie par mandibulotomie avec pharyngolaryngectomie totale
14;A-119;Autres interventions au cours de l accouchement;HDFA008-00/0;Oropharyngectomie latérale  par cervicotomie
14;A-119;Autres interventions au cours de l accouchement;HDFA009-00/0;Oropharyngectomie postérieure  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA009-30/0;Oropharyngectomie postérieure  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA009-40/0;Oropharyngectomie postérieure  par abord intrabuccal
14;A-119;Autres interventions au cours de l accouchement;HDFA010-00/0;Pharyngolaryngectomie totale circulaire
