CMD;Liste;Libellé liste;Code;Libellé code
14;D-003;Autres complications de l accouchement;S37.5;Lésion traumatique de la trompe de Fallope
14;D-003;Autres complications de l accouchement;S37.50;Lésion traumatique de la trompe de Fallope  sans plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.51;Lésion traumatique de la trompe de Fallope  avec plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.6;Lésion traumatique de l utérus
14;D-003;Autres complications de l accouchement;S37.60;Lésion traumatique de l utérus  sans plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.61;Lésion traumatique de l utérus  avec plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.7;Lésions traumatiques de multiples organes pelviens et urinaires
14;D-003;Autres complications de l accouchement;S37.70;Lésions traumatiques de multiples organes pelviens et urinaires  sans plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.71;Lésions traumatiques de multiples organes pelviens et urinaires  avec plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.800;Lésion traumatique de la glande surrénale  sans plaie intra abdominale
14;D-003;Autres complications de l accouchement;S37.808;Lésion traumatique d autres organes pelviens et urinaires  sauf de la glande surrénale  sans plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S37.810;Lésion traumatique de la glande surrénale  avec plaie intra abdominale
14;D-003;Autres complications de l accouchement;S37.818;Lésion traumatique d autres organes pelviens et urinaires  sauf de la glande surrénale  avec plaie intra pelvienne
14;D-003;Autres complications de l accouchement;S42.00;Fracture fermée de la clavicule
14;D-003;Autres complications de l accouchement;S42.01;Fracture ouverte de la clavicule
14;D-003;Autres complications de l accouchement;S42.10;Fracture fermée de l omoplate
14;D-003;Autres complications de l accouchement;S42.11;Fracture ouverte de l omoplate
14;D-003;Autres complications de l accouchement;S42.20;Fracture fermée de l extrémité supérieure de l humérus
14;D-003;Autres complications de l accouchement;S42.21;Fracture ouverte de l extrémité supérieure de l humérus
14;D-003;Autres complications de l accouchement;S42.30;Fracture fermée de la diaphyse de l humérus
14;D-003;Autres complications de l accouchement;S42.31;Fracture ouverte de la diaphyse de l humérus
14;D-003;Autres complications de l accouchement;S42.40;Fracture fermée de l extrémité inférieure de l humérus
14;D-003;Autres complications de l accouchement;S42.41;Fracture ouverte de l extrémité inférieure de l humérus
14;D-003;Autres complications de l accouchement;S42.70;Fractures fermées multiples de la clavicule  de l omoplate et de l humérus
14;D-003;Autres complications de l accouchement;S42.71;Fractures ouvertes multiples de la clavicule  de l omoplate et de l humérus
14;D-003;Autres complications de l accouchement;S42.80;Fracture fermée d autres parties de l épaule et du bras
14;D-003;Autres complications de l accouchement;S42.81;Fracture ouverte d autres parties de l épaule et du bras
14;D-003;Autres complications de l accouchement;S42.90;Fracture fermée de la ceinture scapulaire  partie non précisée
14;D-003;Autres complications de l accouchement;S42.91;Fracture ouverte de la ceinture scapulaire  partie non précisée
14;D-003;Autres complications de l accouchement;S43.0;Luxation de l articulation de l épaule
14;D-003;Autres complications de l accouchement;S43.1;Luxation de l articulation acromio claviculaire
14;D-003;Autres complications de l accouchement;S43.2;Luxation de l articulation sterno claviculaire
14;D-003;Autres complications de l accouchement;S43.3;Luxation de parties autres et non précisées de la ceinture scapulaire
14;D-003;Autres complications de l accouchement;S44.0;Lésion traumatique du nerf cubital au niveau du bras
14;D-003;Autres complications de l accouchement;S44.1;Lésion traumatique du nerf médian au niveau du bras
14;D-003;Autres complications de l accouchement;S44.2;Lésion traumatique du nerf radial au niveau du bras
14;D-003;Autres complications de l accouchement;S44.3;Lésion traumatique du nerf axillaire
14;D-003;Autres complications de l accouchement;S44.4;Lésion traumatique d un nerf musculo cutané
14;D-003;Autres complications de l accouchement;S44.5;Lésion traumatique d un nerf cutané sensitif au niveau de l épaule et du bras
14;D-003;Autres complications de l accouchement;S44.7;Lésion traumatique de multiples nerfs au niveau de l épaule et du bras
14;D-003;Autres complications de l accouchement;S44.8;Lésion traumatique d autres nerfs au niveau de l épaule et du bras
14;D-003;Autres complications de l accouchement;S44.9;Lésion traumatique d un nerf non précisé  au niveau de l épaule et du bras
14;D-003;Autres complications de l accouchement;S46.0;Lésion traumatique des muscle(s) et tendon(s) de la coiffe des rotateurs de l épaule
14;D-003;Autres complications de l accouchement;S47.+0;Écrasement de la région scapulaire
14;D-003;Autres complications de l accouchement;S47.+8;Écrasement de parties autres et non précisées de l épaule et du bras  sauf de la région scapulaire
14;D-003;Autres complications de l accouchement;S48.0;Amputation traumatique de l articulation de l épaule
14;D-003;Autres complications de l accouchement;S48.1;Amputation traumatique entre l épaule et le coude
14;D-003;Autres complications de l accouchement;S48.9;Amputation traumatique de l épaule et du bras  niveau non précisé
14;D-003;Autres complications de l accouchement;S52.00;Fracture fermée de la partie supérieure du cubitus
14;D-003;Autres complications de l accouchement;S52.01;Fracture ouverte de la partie supérieure du cubitus
14;D-003;Autres complications de l accouchement;S52.10;Fracture fermée de l extrémité supérieure du radius
14;D-003;Autres complications de l accouchement;S52.11;Fracture ouverte de l extrémité supérieure du radius
14;D-003;Autres complications de l accouchement;S52.20;Fracture fermée de la diaphyse du cubitus
14;D-003;Autres complications de l accouchement;S52.21;Fracture ouverte de la diaphyse du cubitus
14;D-003;Autres complications de l accouchement;S52.30;Fracture fermée de la diaphyse du radius
14;D-003;Autres complications de l accouchement;S52.31;Fracture ouverte de la diaphyse du radius
14;D-003;Autres complications de l accouchement;S52.40;Fracture fermée des deux diaphyses  cubitale et radiale
14;D-003;Autres complications de l accouchement;S52.41;Fracture ouverte des deux diaphyses  cubitale et radiale
14;D-003;Autres complications de l accouchement;S52.50;Fracture fermée de l extrémité inférieure du radius
14;D-003;Autres complications de l accouchement;S52.51;Fracture ouverte de l extrémité inférieure du radius
14;D-003;Autres complications de l accouchement;S52.60;Fracture fermée de l extrémité inférieure du cubitus et du radius
14;D-003;Autres complications de l accouchement;S52.61;Fracture ouverte de l extrémité inférieure du cubitus et du radius
14;D-003;Autres complications de l accouchement;S52.70;Fractures fermées multiples de l avant bras
14;D-003;Autres complications de l accouchement;S52.71;Fractures ouvertes multiples de l avant bras
14;D-003;Autres complications de l accouchement;S52.80;Fracture fermée d autres parties de l avant bras
14;D-003;Autres complications de l accouchement;S52.81;Fracture ouverte d autres parties de l avant bras
14;D-003;Autres complications de l accouchement;S52.90;Fracture fermée de l avant bras  partie non précisée
14;D-003;Autres complications de l accouchement;S52.91;Fracture ouverte de l avant bras  partie non précisée
14;D-003;Autres complications de l accouchement;S53.0;Luxation de la tête radiale
14;D-003;Autres complications de l accouchement;S53.1;Luxation du coude  sans précision
14;D-003;Autres complications de l accouchement;S57.0;Écrasement du coude
14;D-003;Autres complications de l accouchement;S57.8;Écrasement d autres parties de l avant bras
14;D-003;Autres complications de l accouchement;S57.9;Écrasement de l avant bras  partie non précisée
14;D-003;Autres complications de l accouchement;S58.0;Amputation traumatique au niveau du coude
14;D-003;Autres complications de l accouchement;S58.1;Amputation traumatique entre le coude et le poignet
14;D-003;Autres complications de l accouchement;S58.9;Amputation traumatique de l avant bras  niveau non précisé
14;D-003;Autres complications de l accouchement;S68.0;Amputation traumatique du pouce (complète) (partielle)
14;D-003;Autres complications de l accouchement;S68.1;Amputation traumatique d un autre doigt (complète) (partielle)
14;D-003;Autres complications de l accouchement;S68.2;Amputation traumatique de deux doigts ou plus (complète) (partielle)
14;D-003;Autres complications de l accouchement;S68.3;Amputation traumatique associée de (parties de) doigt(s) et d autres parties du poignet et de la main
14;D-003;Autres complications de l accouchement;S68.4;Amputation traumatique de la main au niveau du poignet
14;D-003;Autres complications de l accouchement;S68.8;Amputation traumatique d autres parties du poignet et de la main
14;D-003;Autres complications de l accouchement;S68.9;Amputation traumatique du poignet et de la main  niveau non précisé
14;D-003;Autres complications de l accouchement;S71.0;Plaie ouverte de la hanche
14;D-003;Autres complications de l accouchement;S71.1;Plaie ouverte de la cuisse
14;D-003;Autres complications de l accouchement;S71.7;Plaies ouvertes multiples de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S71.8;Plaie ouverte de parties autres et non précisées de la ceinture pelvienne
14;D-003;Autres complications de l accouchement;S72.00;Fracture fermée du col du fémur
14;D-003;Autres complications de l accouchement;S72.01;Fracture ouverte du col du fémur
14;D-003;Autres complications de l accouchement;S72.10;Fracture fermée du trochanter
14;D-003;Autres complications de l accouchement;S72.11;Fracture ouverte du trochanter
14;D-003;Autres complications de l accouchement;S72.20;Fracture fermée sous trochantérienne
14;D-003;Autres complications de l accouchement;S72.21;Fracture ouverte sous trochantérienne
14;D-003;Autres complications de l accouchement;S72.30;Fracture fermée de la diaphyse fémorale
14;D-003;Autres complications de l accouchement;S72.31;Fracture ouverte de la diaphyse fémorale
14;D-003;Autres complications de l accouchement;S72.40;Fracture fermée de l extrémité inférieure du fémur
14;D-003;Autres complications de l accouchement;S72.41;Fracture ouverte de l extrémité inférieure du fémur
14;D-003;Autres complications de l accouchement;S72.70;Fractures fermées multiples du fémur
14;D-003;Autres complications de l accouchement;S72.71;Fractures ouvertes multiples du fémur
14;D-003;Autres complications de l accouchement;S72.80;Fracture fermée d autres parties du fémur
14;D-003;Autres complications de l accouchement;S72.81;Fracture ouverte d autres parties du fémur
14;D-003;Autres complications de l accouchement;S72.90;Fracture fermée du fémur  partie non précisée
14;D-003;Autres complications de l accouchement;S72.91;Fracture ouverte du fémur  partie non précisée
14;D-003;Autres complications de l accouchement;S73.0;Luxation de la hanche
14;D-003;Autres complications de l accouchement;S74.0;Lésion traumatique du nerf sciatique au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S74.1;Lésion traumatique du nerf fémoral au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S74.2;Lésion traumatique d un nerf cutané sensitif au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S74.7;Lésion traumatique de multiples nerfs au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S74.8;Lésion traumatique d autres nerfs au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S74.9;Lésion traumatique d un nerf non précisé  au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S75.0;Lésion traumatique de l artère fémorale
14;D-003;Autres complications de l accouchement;S75.1;Lésion traumatique de la veine fémorale au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S75.2;Lésion traumatique de la veine saphène interne au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S75.7;Lésion traumatique de multiples vaisseaux sanguins au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S75.8;Lésion traumatique d autres vaisseaux sanguins au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S75.9;Lésion traumatique d un vaisseau sanguin non précisé  au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S76.0;Lésion traumatique de muscles et de tendons de la hanche
14;D-003;Autres complications de l accouchement;S76.1;Lésion traumatique de muscles et de tendons du quadriceps
14;D-003;Autres complications de l accouchement;S76.2;Lésion traumatique de muscles et de tendons adducteurs de la cuisse
14;D-003;Autres complications de l accouchement;S76.3;Lésion traumatique de muscles et de tendons postérieurs au niveau de la cuisse
14;D-003;Autres complications de l accouchement;S76.4;Lésion traumatique de muscles et de tendons autres et non précisés  au niveau de la cuisse
14;D-003;Autres complications de l accouchement;S76.7;Lésion traumatique de multiples muscles et tendons au niveau de la hanche et de la cuisse
14;D-003;Autres complications de l accouchement;S77.0;Écrasement de la hanche
14;D-003;Autres complications de l accouchement;S77.1;Écrasement de la cuisse
14;D-003;Autres complications de l accouchement;S77.2;Écrasement de la hanche avec la cuisse
14;D-003;Autres complications de l accouchement;S78.0;Amputation traumatique de l articulation de la hanche
14;D-003;Autres complications de l accouchement;S78.1;Amputation traumatique entre la hanche et le genou
14;D-003;Autres complications de l accouchement;S78.9;Amputation traumatique de la hanche et de la cuisse  niveau non précisé
14;D-003;Autres complications de l accouchement;S82.00;Fracture fermée de la rotule
14;D-003;Autres complications de l accouchement;S82.01;Fracture ouverte de la rotule
14;D-003;Autres complications de l accouchement;S82.10;Fracture fermée de l extrémité supérieure du tibia
14;D-003;Autres complications de l accouchement;S82.11;Fracture ouverte de l extrémité supérieure du tibia
14;D-003;Autres complications de l accouchement;S82.20;Fracture fermée de la diaphyse du tibia
14;D-003;Autres complications de l accouchement;S82.21;Fracture ouverte de la diaphyse du tibia
14;D-003;Autres complications de l accouchement;S82.30;Fracture fermée de l extrémité inférieure du tibia
14;D-003;Autres complications de l accouchement;S82.31;Fracture ouverte de l extrémité inférieure du tibia
14;D-003;Autres complications de l accouchement;S82.40;Fracture fermée du péroné seul
14;D-003;Autres complications de l accouchement;S82.41;Fracture ouverte du péroné seul
14;D-003;Autres complications de l accouchement;S82.50;Fracture fermée de la malléole interne
14;D-003;Autres complications de l accouchement;S82.51;Fracture ouverte de la malléole interne
14;D-003;Autres complications de l accouchement;S82.60;Fracture fermée de la malléole externe
14;D-003;Autres complications de l accouchement;S82.61;Fracture ouverte de la malléole externe
14;D-003;Autres complications de l accouchement;S82.70;Fractures fermées multiples de la jambe
14;D-003;Autres complications de l accouchement;S82.71;Fractures ouvertes multiples de la jambe
14;D-003;Autres complications de l accouchement;S82.80;Fractures fermées d autres parties de la jambe
14;D-003;Autres complications de l accouchement;S82.81;Fractures ouvertes d autres parties de la jambe
14;D-003;Autres complications de l accouchement;S82.90;Fracture fermée de la jambe  partie non précisée
14;D-003;Autres complications de l accouchement;S82.91;Fracture ouverte de la jambe  partie non précisée
14;D-003;Autres complications de l accouchement;S83.0;Luxation de la rotule
14;D-003;Autres complications de l accouchement;S83.1;Luxation du genou
14;D-003;Autres complications de l accouchement;S83.2;Déchirure récente d un ménisque
14;D-003;Autres complications de l accouchement;S83.3;Déchirure récente du cartilage articulaire du genou
14;D-003;Autres complications de l accouchement;S83.4;Entorse et foulure des ligaments latéraux du genou (interne) (externe)
14;D-003;Autres complications de l accouchement;S83.5;Entorse et foulure des ligaments croisés du genou (antérieur) (postérieur)
14;D-003;Autres complications de l accouchement;S83.6;Entorse et foulure de parties autres et non précisées du genou
14;D-003;Autres complications de l accouchement;S83.7;Lésion traumatique de multiples parties du genou
14;D-003;Autres complications de l accouchement;S84.0;Lésion traumatique du nerf sciatique poplité interne au niveau de la jambe
14;D-003;Autres complications de l accouchement;S84.1;Lésion traumatique du nerf sciatique poplité externe au niveau de la jambe
14;D-003;Autres complications de l accouchement;S84.2;Lésion traumatique d un nerf cutané sensitif au niveau de la jambe
14;D-003;Autres complications de l accouchement;S84.7;Lésion traumatique de multiples nerfs au niveau de la jambe
14;D-003;Autres complications de l accouchement;S84.8;Lésion traumatique d autres nerfs au niveau de la jambe
14;D-003;Autres complications de l accouchement;S84.9;Lésion traumatique d un nerf non précisé  au niveau de la jambe
14;D-003;Autres complications de l accouchement;S85.0;Lésion traumatique de l artère poplitée
14;D-003;Autres complications de l accouchement;S85.1;Lésion traumatique de l artère tibiale (antérieure) (postérieure)
14;D-003;Autres complications de l accouchement;S85.5;Lésion traumatique de la veine poplitée
14;D-003;Autres complications de l accouchement;S86.0;Lésion traumatique du tendon d Achille
14;D-003;Autres complications de l accouchement;S86.1;Lésion traumatique d autre(s) muscle(s) et tendon(s) postérieurs au niveau de la jambe
14;D-003;Autres complications de l accouchement;S86.2;Lésion traumatique de muscle(s) et de tendon(s) antérieurs au niveau de la jambe
14;D-003;Autres complications de l accouchement;S86.3;Lésion traumatique de muscle(s) et de tendon(s) péroniers au niveau de la jambe
14;D-003;Autres complications de l accouchement;S86.7;Lésion traumatique de multiples muscles et tendons au niveau de la jambe
14;D-003;Autres complications de l accouchement;S86.8;Lésion traumatique d autres muscles et tendons au niveau de la jambe
14;D-003;Autres complications de l accouchement;S86.9;Lésion traumatique d un muscle et d un tendon non précisés  au niveau de la jambe
14;D-003;Autres complications de l accouchement;S87.0;Écrasement du genou
14;D-003;Autres complications de l accouchement;S87.8;Écrasement de parties autres et non précisées de la jambe
14;D-003;Autres complications de l accouchement;S88.0;Amputation traumatique au niveau du genou
14;D-003;Autres complications de l accouchement;S88.1;Amputation traumatique entre le genou et la cheville
14;D-003;Autres complications de l accouchement;S88.9;Amputation traumatique de la jambe  niveau non précisé
14;D-003;Autres complications de l accouchement;S92.00;Fracture fermée du calcanéum
14;D-003;Autres complications de l accouchement;S92.01;Fracture ouverte du calcanéum
14;D-003;Autres complications de l accouchement;S92.10;Fracture fermée de l astragale
14;D-003;Autres complications de l accouchement;S92.11;Fracture ouverte de l astragale
14;D-003;Autres complications de l accouchement;S92.20;Fracture fermée d autres os du tarse
14;D-003;Autres complications de l accouchement;S92.21;Fracture ouverte d autres os du tarse
14;D-003;Autres complications de l accouchement;S92.30;Fracture fermée d os du métatarse
14;D-003;Autres complications de l accouchement;S92.31;Fracture ouverte d os du métatarse
14;D-003;Autres complications de l accouchement;S92.40;Fracture fermée du gros orteil
14;D-003;Autres complications de l accouchement;S92.41;Fracture ouverte du gros orteil
14;D-003;Autres complications de l accouchement;S92.50;Fracture fermée d un autre orteil
14;D-003;Autres complications de l accouchement;S92.51;Fracture ouverte d un autre orteil
14;D-003;Autres complications de l accouchement;S92.70;Fractures fermées multiples du pied
14;D-003;Autres complications de l accouchement;S92.71;Fractures ouvertes multiples du pied
14;D-003;Autres complications de l accouchement;S92.90;Fracture fermée du pied  sans précision
14;D-003;Autres complications de l accouchement;S92.91;Fracture ouverte du pied  sans précision
14;D-003;Autres complications de l accouchement;S95.0;Lésion traumatique de l artère dorsale du pied
14;D-003;Autres complications de l accouchement;S95.1;Lésion traumatique de l artère plantaire du pied
14;D-003;Autres complications de l accouchement;S95.2;Lésion traumatique de la veine dorsale du pied
14;D-003;Autres complications de l accouchement;S95.7;Lésion traumatique de multiples vaisseaux sanguins au niveau de la cheville et du pied
14;D-003;Autres complications de l accouchement;S95.8;Lésion traumatique d autres vaisseaux sanguins au niveau de la cheville et du pied
14;D-003;Autres complications de l accouchement;S95.9;Lésion traumatique d un vaisseau sanguin non précisé  au niveau de la cheville et du pied
14;D-003;Autres complications de l accouchement;S97.0;Écrasement de la cheville
14;D-003;Autres complications de l accouchement;S97.1;Écrasement d un (des) orteil(s)
14;D-003;Autres complications de l accouchement;S97.8;Écrasement d autres parties de la cheville et du pied
14;D-003;Autres complications de l accouchement;S98.0;Amputation traumatique du pied au niveau de la cheville
14;D-003;Autres complications de l accouchement;S98.1;Amputation traumatique d un orteil
14;D-003;Autres complications de l accouchement;S98.2;Amputation traumatique de deux orteils ou plus
14;D-003;Autres complications de l accouchement;S98.3;Amputation traumatique d autres parties du pied
14;D-003;Autres complications de l accouchement;S98.4;Amputation traumatique du pied  niveau non précisé
14;D-003;Autres complications de l accouchement;T74.0;Délaissement et abandon
14;D-003;Autres complications de l accouchement;T74.1;Sévices physiques
14;D-003;Autres complications de l accouchement;T74.3;Sévices psychologiques
14;D-003;Autres complications de l accouchement;T74.8;Autres syndromes dus à de mauvais traitements
14;D-003;Autres complications de l accouchement;T80.2;Infections consécutives à une injection thérapeutique  une perfusion et une transfusion
14;D-003;Autres complications de l accouchement;T81.4;Infection après un acte à visée diagnostique et thérapeutique  non classée ailleurs
14;D-003;Autres complications de l accouchement;T82.7;Infection et réaction inflammatoire dues à d autres prothèses  implants et greffes cardiaques et vasculaires
14;D-003;Autres complications de l accouchement;T84.1;Complication mécanique d une prothèse interne de fixation d os d un membre
14;D-003;Autres complications de l accouchement;T84.7;Infection et réaction inflammatoire dues à d autres prothèses  implants et greffes orthopédiques internes
14;D-003;Autres complications de l accouchement;T86.00;Rejet d une greffe de moelle osseuse par l hôte
14;D-003;Autres complications de l accouchement;T86.01;Réaction aigüe d un greffon de moelle osseuse contre l hôte
14;D-003;Autres complications de l accouchement;T86.02;Réaction chronique d un greffon de moelle osseuse contre l hôte
14;D-003;Autres complications de l accouchement;T86.09;Rejet d une greffe de moelle osseuse  SAI
14;D-003;Autres complications de l accouchement;T86.2;Échec et rejet d une greffe de coeur
14;D-003;Autres complications de l accouchement;T86.3;Échec et rejet d une greffe coeur poumon
14;D-003;Autres complications de l accouchement;T86.4;Échec et rejet d une greffe de foie
14;D-003;Autres complications de l accouchement;T86.80;Echec et rejet de greffe d intestin
14;D-003;Autres complications de l accouchement;T86.81;Echec et rejet de greffe de pancréas
14;D-003;Autres complications de l accouchement;T86.82;Echec et rejet de greffe de poumon
14;D-003;Autres complications de l accouchement;T86.83;Echec et rejet de greffe de cornée
14;D-003;Autres complications de l accouchement;T86.84;Echec et rejet de greffe d os
14;D-003;Autres complications de l accouchement;T86.85;Echec et rejet de greffe de peau
14;D-003;Autres complications de l accouchement;T86.88;Autres échecs et rejets de greffe
14;D-003;Autres complications de l accouchement;U83.701;Bactérie hautement résistante émergente [BHRe]  situation de portage sain
14;D-003;Autres complications de l accouchement;U83.710;Bactérie multirésistante [BMR]  situation d infection
14;D-003;Autres complications de l accouchement;Z43.9;Surveillance d une stomie non précisée
14;D-003;Autres complications de l accouchement;Z49.0;Soins préparatoires en vue d une dialyse
14;D-003;Autres complications de l accouchement;Z49.1;Dialyse extra corporelle
14;D-003;Autres complications de l accouchement;Z49.2;Autres dialyses
14;D-003;Autres complications de l accouchement;Z49.20;Séance de dialyse péritonéale automatisée [DPA]
14;D-003;Autres complications de l accouchement;Z49.21;Séance de dialyse péritonéale continue ambulatoire [DPCA]
14;D-003;Autres complications de l accouchement;Z51.1;Séance de chimiothérapie pour tumeur
14;D-003;Autres complications de l accouchement;Z51.3;Transfusion sanguine (sans mention de diagnostic)
14;D-003;Autres complications de l accouchement;Z51.30;Séance de transfusion de produit sanguin labile
14;D-003;Autres complications de l accouchement;Z51.31;Séance d aphérèse sanguine
14;D-003;Autres complications de l accouchement;Z59.0;Difficultés liées au fait d être sans abri
14;D-003;Autres complications de l accouchement;Z94.0;Greffe de rein
14;D-003;Autres complications de l accouchement;Z94.1;Greffe du coeur
14;D-003;Autres complications de l accouchement;Z94.2;Greffe de poumon
14;D-003;Autres complications de l accouchement;Z94.3;Greffe de coeur et poumon
14;D-003;Autres complications de l accouchement;Z94.4;Greffe de foie
14;D-003;Autres complications de l accouchement;Z94.81;Greffe de pancréas
14;D-003;Autres complications de l accouchement;Z94.82;Greffe d intestin
14;D-003;Autres complications de l accouchement;Z99.2;Dépendance envers une dialyse rénale
14;D-003;Autres complications de l accouchement;Z99.2+0;Dépendance envers une hémodialyse (rénale)
14;D-003;Autres complications de l accouchement;Z99.2+1;Dépendance envers une dialyse péritonéale
14;D-003;Autres complications de l accouchement;Z99.2+8;Dépendance envers une dialyse rénale  autre
14;D-004;Complications majeures de la césarienne;A02.0;Entérite à Salmonella
14;D-004;Complications majeures de la césarienne;A02.1;Sepsis à Salmonella
14;D-004;Complications majeures de la césarienne;A04.7;Entérocolite à Clostridium difficile
14;D-004;Complications majeures de la césarienne;A05.1;Botulisme
14;D-004;Complications majeures de la césarienne;A05.2;Intoxication alimentaire à Clostridium perfringens [Clostridium welchii]
14;D-004;Complications majeures de la césarienne;A07.2;Cryptosporidiose
14;D-004;Complications majeures de la césarienne;A07.3;Infection à Isospora
14;D-004;Complications majeures de la césarienne;A19.0;Tuberculose miliaire aiguë  localisation unique et précisée
14;D-004;Complications majeures de la césarienne;A19.1;Tuberculose miliaire aiguë  sièges multiples
14;D-004;Complications majeures de la césarienne;A19.2;Tuberculose miliaire aiguë  sans précision
14;D-004;Complications majeures de la césarienne;A19.8;Autres tuberculoses miliaires
14;D-004;Complications majeures de la césarienne;A19.9;Tuberculose miliaire  sans précision
14;D-004;Complications majeures de la césarienne;A22.7;Sepsis charbonneux
14;D-004;Complications majeures de la césarienne;A24.1;Mélioïdose aiguë et galopante
14;D-004;Complications majeures de la césarienne;A26.7;Sepsis à Erysipelothrix
14;D-004;Complications majeures de la césarienne;A31.0;Infection pulmonaire à mycobactéries atypiques
14;D-004;Complications majeures de la césarienne;A31.1;Infection cutanée à mycobacteries atypiques
14;D-004;Complications majeures de la césarienne;A31.8;Autres infections à mycobacteries atypiques
14;D-004;Complications majeures de la césarienne;A31.9;Infection à mycobacteries atypiques  sans précision
14;D-004;Complications majeures de la césarienne;A32.1;Méningite et méningo encéphalite listériennes
14;D-004;Complications majeures de la césarienne;A32.7;Sepsis à Listeria
14;D-004;Complications majeures de la césarienne;A34;Tétanos obstétrical
14;D-004;Complications majeures de la césarienne;A35;Autres formes de tétanos
14;D-004;Complications majeures de la césarienne;A39.0;Méningite à méningocoques (G01*)
14;D-004;Complications majeures de la césarienne;A39.2;Méningococcémie aiguë
14;D-004;Complications majeures de la césarienne;A40.0;Sepsis à streptocoques  groupe A
14;D-004;Complications majeures de la césarienne;A40.1;Sepsis à streptocoques  groupe B
14;D-004;Complications majeures de la césarienne;A40.2;Sepsis à streptocoques  groupe D et entérocoques
14;D-004;Complications majeures de la césarienne;A40.3;Sepsis à Streptococcus pneumoniae
14;D-004;Complications majeures de la césarienne;A40.8;Autres sepsis à streptocoques
14;D-004;Complications majeures de la césarienne;A40.9;Sepsis à streptocoques  sans précision
14;D-004;Complications majeures de la césarienne;A41.0;Sepsis à staphylocoques dorés
14;D-004;Complications majeures de la césarienne;A41.1;Sepsis à d autres staphylocoques précisés
14;D-004;Complications majeures de la césarienne;A41.2;Sepsis à staphylocoques non précisés
14;D-004;Complications majeures de la césarienne;A41.3;Sepsis à Haemophilus influenzae
14;D-004;Complications majeures de la césarienne;A41.4;Sepsis à microorganismes anaérobies
14;D-004;Complications majeures de la césarienne;A41.5;Sepsis à d autres microorganismes Gram négatif
14;D-004;Complications majeures de la césarienne;A41.8;Autres sepsis précisés
14;D-004;Complications majeures de la césarienne;A41.9;Sepsis  sans précision
14;D-004;Complications majeures de la césarienne;A42.7;Sepsis actinomycosique
14;D-004;Complications majeures de la césarienne;A44.0;Bartonellose généralisée
14;D-004;Complications majeures de la césarienne;A48.0;Gangrène gazeuse
14;D-004;Complications majeures de la césarienne;A48.1;Maladie des légionnaires (pulmonaire)
14;D-004;Complications majeures de la césarienne;A48.2;Maladie des légionnaires  sans signes pulmonaires [fièvre de Pontiac]
14;D-004;Complications majeures de la césarienne;A48.3;Syndrome du choc toxique
14;D-004;Complications majeures de la césarienne;A82.0;Rage sylvatique
14;D-004;Complications majeures de la césarienne;A82.1;Rage des rues [rage citadine]
14;D-004;Complications majeures de la césarienne;A82.9;Rage  sans précision
14;D-004;Complications majeures de la césarienne;A83.0;Encéphalite japonaise
14;D-004;Complications majeures de la césarienne;A83.1;Encéphalite équine occidentale
14;D-004;Complications majeures de la césarienne;A83.2;Encéphalite équine orientale
14;D-004;Complications majeures de la césarienne;A83.3;Encéphalite de Saint Louis
14;D-004;Complications majeures de la césarienne;A83.4;Encéphalite australienne
14;D-004;Complications majeures de la césarienne;A83.5;Encéphalite de Californie
14;D-004;Complications majeures de la césarienne;A83.6;Maladie à virus de Rocio
14;D-004;Complications majeures de la césarienne;A83.8;Autres encéphalites virales transmises par des moustiques
14;D-004;Complications majeures de la césarienne;A83.9;Encéphalite virale transmise par des moustiques  sans précision
14;D-004;Complications majeures de la césarienne;A84.0;Encéphalite de la taïga [encéphalite verno estivale russe]
14;D-004;Complications majeures de la césarienne;A84.1;Encéphalite d Europe centrale transmise par des tiques
14;D-004;Complications majeures de la césarienne;A84.8;Autres encéphalites virales transmises par des tiques
14;D-004;Complications majeures de la césarienne;A84.9;Encéphalite virale transmise par des tiques  sans précision
14;D-004;Complications majeures de la césarienne;A85.0;Encéphalite à entérovirus (G05 1*)
14;D-004;Complications majeures de la césarienne;A85.1;Encéphalite à adénovirus (G05 1*)
14;D-004;Complications majeures de la césarienne;A85.2;Encéphalite virale transmise par des arthropodes  sans précision
14;D-004;Complications majeures de la césarienne;A85.8;Autres encéphalites virales précisées
